Supplementary Table 3B. Differentially methylated probes between HF2927 CSCs and SDCs.,,,,
gene,feat.cgi,csc_AVG,sdc_AVG,adj.P.Val
ATP2A2,Body-opensea,0.769035635,0.710849289,0.019857271
PLCL2,Body-opensea,0.592823935,0.501095819,0.019857271
TMED7-TICAM2,Body-shelf,0.857173826,0.772481976,0.019857271
MRPS9,Body-opensea,0.173976665,0.10077123,0.019857271
,IGR-shelf,0.614837866,0.549553612,0.019857271
SPINK5L3,TSS1500-opensea,0.161280047,0.093460883,0.019857271
SLC35F4,TSS1500-opensea,0.749247806,0.561194238,0.019857271
CD38,TSS1500-shore,0.872673665,0.748147491,0.019857271
IKBKE,3'UTR-opensea,0.721521409,0.629537235,0.019857271
HLA-DOB,3'UTR-opensea,0.74722259,0.624845736,0.019857271
,IGR-shore,0.467065476,0.379853957,0.019857271
BCL11B,Body-shelf,0.920736712,0.842761131,0.019857271
PSMD14,5'UTR-shelf,0.809825627,0.899029779,0.019857271
NLRP3,Body-opensea,0.685910201,0.595062861,0.019857271
,IGR-opensea,0.680027783,0.582510729,0.019857271
UNC84A,Body-opensea,0.732920504,0.63406814,0.019857271
,IGR-shore,0.38781144,0.309469502,0.019857271
,IGR-island,0.064723584,0.144681639,0.019857271
TMC2,Body-island,0.282957377,0.366566749,0.019857271
SAPS1,5'UTR-shore,0.525612875,0.65012005,0.019857271
ADAMTS2,Body-opensea,0.642193707,0.544243319,0.019857271
,IGR-opensea,0.891840352,0.758354472,0.019857271
OR51D1,1stExon-opensea,0.37361184,0.293864849,0.019857271
TLL1,Body-shelf,0.406675472,0.263919646,0.019857271
TTN,Body-opensea,0.618971036,0.548056842,0.019857271
KRT74,TSS200-opensea,0.584072082,0.46493818,0.019857271
PLAGL1,5'UTR-shelf,0.095823048,0.22244151,0.019857271
TMTC1,Body-opensea,0.387524293,0.478055445,0.019857271
,IGR-opensea,0.507297545,0.380935789,0.019857271
,IGR-opensea,0.585818589,0.464836137,0.019857271
,IGR-opensea,0.363156451,0.44254284,0.019857271
B3GALT4,1stExon-island,0.295637406,0.434798852,0.019857271
CLEC16A,Body-opensea,0.658959015,0.572481263,0.019857271
,IGR-opensea,0.34598259,0.482173828,0.019857271
SYN3,Body-shore,0.546477233,0.741401436,0.019857271
CNTN4,Body-opensea,0.191905861,0.104950423,0.019857271
SYNCRIP,1stExon-island,0.083083485,0.174053749,0.019857271
ZNF496,TSS200-island,0.078135475,0.016154855,0.019857271
SNORD115-48,TSS1500-opensea,0.153284703,0.390588075,0.019857271
MYOM2,Body-opensea,0.885267181,0.796333186,0.019857271
,IGR-shelf,0.243470389,0.143769788,0.019857271
ADAMTS17,Body-opensea,0.345024147,0.421831754,0.019857271
,IGR-island,0.322349874,0.523416659,0.019857271
GJB3,TSS200-shore,0.237573364,0.380960359,0.019857271
KCNT1,Body-shore,0.729303207,0.65998374,0.019857271
IFFO2,Body-opensea,0.555027293,0.478201556,0.019857271
GJB2,TSS1500-shore,0.196206682,0.311059119,0.019932925
NDST3,TSS200-shore,0.269467509,0.155142787,0.019932925
BPIL3,Body-opensea,0.549930937,0.377565846,0.019932925
LGI3,3'UTR-opensea,0.728275078,0.624139859,0.019932925
,IGR-island,0.54597246,0.662930712,0.019932925
SYCN,1stExon-island,0.261633228,0.419725377,0.020007909
COL18A1,Body-island,0.835901547,0.670641056,0.020007909
,IGR-shore,0.620895144,0.516829273,0.020007909
C6orf89,TSS1500-shore,0.462410313,0.579394065,0.020007909
UBXN11,TSS200-opensea,0.802715003,0.625620727,0.020007909
TRAPPC9,Body-opensea,0.660142143,0.706174184,0.020007909
CORIN,Body-opensea,0.237453963,0.131980044,0.020007909
,IGR-opensea,0.804412348,0.674798862,0.020007909
ABHD3,TSS1500-island,0.337259739,0.416492442,0.020007909
,IGR-island,0.338538031,0.429491191,0.020007909
,IGR-shore,0.123991048,0.064592422,0.020007909
,IGR-shore,0.878590192,0.779237839,0.020007909
ZBTB17,Body-shore,0.816334865,0.753478293,0.020007909
KCNC1,Body-shore,0.906860332,0.826805041,0.020007909
PLA2G4D,Body-shore,0.452912872,0.608430054,0.020007909
HMGB4,5'UTR-opensea,0.817253529,0.621571051,0.020007909
RNF207,TSS1500-shore,0.588700151,0.640334005,0.020007909
NKX6-1,TSS1500-island,0.129821316,0.237431009,0.020053271
,IGR-shore,0.219173937,0.357458564,0.020053271
,IGR-island,0.815741222,0.638689311,0.020096326
USP46,Body-shelf,0.884283399,0.827324915,0.020105387
,IGR-shore,0.70200029,0.583705348,0.020134269
,IGR-shore,0.176070268,0.345436539,0.020134269
,IGR-shore,0.901584649,0.817262148,0.020134269
DOC2A,TSS1500-shore,0.887996544,0.772964562,0.020134269
MINPP1,Body-opensea,0.759151524,0.82959613,0.020134269
KANK4,5'UTR-island,0.136028554,0.244565502,0.020134269
FBXW11,Body-opensea,0.88468477,0.804301855,0.020134269
ATP13A3,Body-opensea,0.156586935,0.069853924,0.020134269
ITGB2,Body-shore,0.758120498,0.658607387,0.020134269
,IGR-shelf,0.545615851,0.452255553,0.020134269
RBP3,3'UTR-opensea,0.694556141,0.611687777,0.020134269
,IGR-opensea,0.451299465,0.349778734,0.020134269
OBSCN,Body-shelf,0.771076344,0.655935001,0.020168632
PTPN5,5'UTR-opensea,0.618357483,0.691454102,0.020250012
TBX1,5'UTR-island,0.221367147,0.397242596,0.020250012
,IGR-opensea,0.101686495,0.043390362,0.020250012
NRXN2,Body-shelf,0.640133579,0.483083601,0.020283981
,IGR-opensea,0.133534709,0.201686029,0.020298145
,IGR-opensea,0.521121439,0.428377728,0.020307394
ESRRB,5'UTR-opensea,0.841659337,0.737182713,0.020324917
,IGR-shelf,0.668034522,0.561432616,0.020379572
,IGR-opensea,0.52496267,0.469304946,0.020471509
OR2L13,TSS1500-shore,0.55143566,0.474998604,0.020473593
PLEKHG4B,Body-shore,0.567868631,0.492649191,0.020473593
LOC100270710,TSS200-shelf,0.634854901,0.800000069,0.020473593
ZFPM1,Body-opensea,0.84058713,0.746764605,0.020497176
DNAH10,TSS1500-island,0.312873632,0.422054305,0.020497176
TCF7,TSS1500-island,0.292074483,0.429299496,0.020497176
IGLL1,1stExon-opensea,0.614454319,0.529532231,0.020497176
FITM1,Body-island,0.789755114,0.657540974,0.020497176
VWA3B,Body-opensea,0.833634927,0.894373514,0.020497176
TRIM29,1stExon-island,0.604692786,0.676663262,0.020497176
,IGR-shelf,0.167488629,0.077109947,0.020497176
PCSK6,Body-opensea,0.367616193,0.497526138,0.020497176
,IGR-opensea,0.139935733,0.244904296,0.020497176
TULP4,Body-opensea,0.367492622,0.569453248,0.020497176
FRMD4B,TSS1500-shore,0.436379853,0.598157885,0.020497176
,IGR-shelf,0.820173774,0.704066355,0.020651578
CD164L2,TSS1500-shore,0.630877433,0.695893811,0.020663988
,IGR-shore,0.479716299,0.573322442,0.020663988
CPLX4,Body-shelf,0.370398856,0.22966281,0.020663988
C13orf33,TSS200-island,0.2884481,0.373727786,0.020747798
CR1L,Body-shelf,0.860121427,0.754829965,0.020747798
ZSCAN12L1,TSS200-opensea,0.119617772,0.24976695,0.020747798
TMEM229B,Body-island,0.737836742,0.806440318,0.020747798
SPRED3,TSS1500-shore,0.123406408,0.063337779,0.020747798
SLC6A17,Body-opensea,0.410922973,0.300824883,0.020747798
KRT72,TSS1500-shore,0.642240445,0.497023948,0.020832832
TAGAP,3'UTR-opensea,0.794027254,0.64487011,0.020832832
,IGR-shore,0.599175596,0.530911691,0.020868589
,IGR-opensea,0.368960697,0.222974781,0.020868589
BDKRB2,5'UTR-opensea,0.117081844,0.217055705,0.020868589
FAM19A5,Body-shore,0.722882583,0.642493877,0.020868589
RPS6KA2,Body-opensea,0.745171361,0.670320328,0.020868589
,IGR-island,0.203170576,0.287403962,0.020868589
ERBB3,TSS1500-island,0.142800513,0.198074913,0.020868589
AFAP1L1,TSS1500-shore,0.890659486,0.811212265,0.020868589
ALX4,TSS1500-shore,0.74007733,0.634741962,0.020868589
KLK15,Body-island,0.868578603,0.702346733,0.020868589
,IGR-island,0.668728343,0.843665341,0.020868589
,IGR-opensea,0.827255507,0.893444465,0.020868589
RGS7BP,Body-opensea,0.438381462,0.368012447,0.020868589
,IGR-opensea,0.754681197,0.656123226,0.020868589
ATP6V0A1,5'UTR-shore,0.358645209,0.289058713,0.020868589
B4GALT7,Body-shore,0.628563842,0.531038175,0.020868589
SLC22A16,Body-shore,0.398991947,0.298604608,0.020868589
,IGR-opensea,0.478266035,0.356346582,0.020868589
SNHG12,Body-shelf,0.790502981,0.680189686,0.020868589
ITGA6,5'UTR-island,0.057677462,0.009734479,0.020868589
,IGR-shore,0.808791826,0.705312162,0.020868589
,IGR-opensea,0.748942951,0.669924153,0.020868589
ADAP1,Body-island,0.70419271,0.599125901,0.020868589
BTNL8,TSS1500-opensea,0.462427654,0.381168802,0.020868589
HMCN1,Body-shelf,0.890115199,0.69407518,0.020868589
EFCAB4B,TSS200-island,0.428969958,0.573062611,0.020868589
PAX7,Body-opensea,0.687181965,0.585449064,0.020868589
C2orf83,1stExon-opensea,0.767471994,0.847489183,0.020879284
CNTN4,Body-opensea,0.318865948,0.460967142,0.020910001
,IGR-opensea,0.529814613,0.432225362,0.020972004
,IGR-opensea,0.624562959,0.470409554,0.020972004
,IGR-island,0.193846019,0.11349576,0.020972004
HMCN1,Body-opensea,0.15511478,0.060186333,0.020972004
GP5,5'UTR-shore,0.343047659,0.476305542,0.020972004
C19orf30,TSS200-opensea,0.160897043,0.24682939,0.020972004
PSD2,Body-opensea,0.828255841,0.743485131,0.020986743
,IGR-shore,0.643966307,0.808024688,0.020986743
TRIM40,TSS1500-opensea,0.362809055,0.274012561,0.020986743
,IGR-opensea,0.846880652,0.913033405,0.020986743
PCDHA6,Body-shore,0.658631364,0.760331422,0.020986743
KLK9,3'UTR-island,0.748004785,0.643046368,0.020986743
RSPH4A,TSS1500-opensea,0.133670004,0.085508626,0.021000058
PLA2G7,TSS1500-shore,0.799085317,0.695027358,0.021000058
CRABP1,TSS1500-shore,0.303403122,0.420265245,0.021000058
ITGA11,Body-island,0.153109396,0.320206216,0.021000058
UCMA,3'UTR-opensea,0.880963371,0.793378958,0.021000058
,IGR-opensea,0.43514848,0.31651623,0.021000058
,IGR-shore,0.702157121,0.796579616,0.021034222
ZC3H3,Body-shelf,0.663087821,0.738408182,0.021034222
USH1C,1stExon-island,0.293175313,0.40635775,0.021034222
CRY2,Body-opensea,0.508485531,0.447621413,0.021034222
ATP6V0E2,Body-shelf,0.849750006,0.907215241,0.021034222
,IGR-shelf,0.570519186,0.474059275,0.021034222
EPS8,5'UTR-opensea,0.134010186,0.062336488,0.021034222
,IGR-opensea,0.42200043,0.289100828,0.021034222
,IGR-opensea,0.292913371,0.36801527,0.021034222
FAM169B,3'UTR-opensea,0.351110988,0.264887122,0.021034222
TERT,Body-opensea,0.751882705,0.648777317,0.021034222
ZNF613,TSS1500-opensea,0.226603156,0.35606433,0.021034222
CPEB1,Body-island,0.363417239,0.490529841,0.021044429
SRD5A2,Body-shore,0.233818629,0.102525917,0.021053727
FRMD1,TSS200-shore,0.50470837,0.407558602,0.021086607
,IGR-shore,0.548439742,0.447963205,0.021109572
TBX1,1stExon-island,0.172405511,0.398497621,0.021109572
,IGR-opensea,0.252388339,0.342390759,0.021109572
,IGR-shore,0.219395824,0.270550511,0.021109572
LOC100169752,Body-opensea,0.288978931,0.179149946,0.021156713
ZFHX4,Body-opensea,0.906848661,0.835485476,0.021156713
ATP6V1G2,TSS1500-opensea,0.71282327,0.787775441,0.021156713
RASA3,Body-shelf,0.767084256,0.835597813,0.021156713
DNAJC22,TSS1500-island,0.171103955,0.355911948,0.021156713
CNTNAP5,Body-shore,0.609528483,0.486966872,0.021177821
PKIG,3'UTR-opensea,0.717833697,0.761758646,0.021311111
SDR16C5,TSS1500-shore,0.292883287,0.210022247,0.021311111
,IGR-shelf,0.614554921,0.529648033,0.021311111
,IGR-opensea,0.357415124,0.256555186,0.021461443
PSMB9,Body-shore,0.418051914,0.306350606,0.021461443
,IGR-opensea,0.751913634,0.800127167,0.021461443
FMO2,3'UTR-opensea,0.384542292,0.491462276,0.021461443
,IGR-shore,0.742960098,0.549903494,0.021461443
,IGR-island,0.113015647,0.244776461,0.021476239
RBMS3,Body-opensea,0.886020163,0.782640102,0.021476239
TRAK1,TSS1500-opensea,0.861233845,0.797180866,0.021476239
WDFY2,TSS1500-shore,0.170516336,0.255942504,0.021476239
PCDHB16,TSS1500-shore,0.890811149,0.788603405,0.021476239
TBC1D16,Body-shore,0.785476603,0.902159944,0.021476239
NLRP7,TSS200-opensea,0.744641527,0.684727427,0.021476239
CCNB1IP1,3'UTR-opensea,0.583250713,0.729046855,0.021476239
OR4D1,TSS1500-shelf,0.077199352,0.186844291,0.021476239
,IGR-shore,0.891465848,0.82255359,0.021476239
,IGR-island,0.938647186,0.871150249,0.021476239
GRIK2,Body-opensea,0.149247183,0.056355039,0.021558834
CACNB3,1stExon-island,0.055954706,0.012814623,0.021558834
DYRK1A,Body-opensea,0.836651848,0.917031547,0.021558834
FAM124A,Body-opensea,0.326217837,0.405320989,0.021558834
,IGR-opensea,0.567699433,0.457114327,0.021599255
,IGR-shelf,0.802036897,0.665214289,0.021599255
VENTX,TSS1500-island,0.453003314,0.378327184,0.021599255
PPARG,TSS1500-island,0.34432916,0.433458656,0.021599255
DIO3,TSS1500-island,0.679778297,0.562144579,0.021599255
KCNQ1,3'UTR-shore,0.566339832,0.479142053,0.021599255
CAMTA1,Body-opensea,0.869404341,0.767103652,0.021599255
CDH23,Body-opensea,0.592668798,0.485800524,0.021599255
NEK6,5'UTR-opensea,0.590778048,0.724171836,0.021599255
ANO8,Body-island,0.735056007,0.799023485,0.021599255
JAKMIP1,Body-shelf,0.640262771,0.507901695,0.021599255
,IGR-opensea,0.282360892,0.197188139,0.021599255
ZNF460,3'UTR-opensea,0.389351771,0.501356232,0.021599255
PRKCZ,Body-shore,0.23269877,0.316002595,0.021600178
IL6,Body-opensea,0.837226829,0.733095711,0.0216447
PPP2CA,3'UTR-opensea,0.536182882,0.630452872,0.021702608
BNC2,Body-opensea,0.895297092,0.822650157,0.021758385
SLC39A7,Body-shore,0.746857947,0.680673187,0.021758385
CDYL2,Body-opensea,0.098879358,0.200167891,0.021758385
,IGR-opensea,0.226667498,0.354992217,0.021758385
C1orf189,Body-opensea,0.7202058,0.766280739,0.021758385
HCCA2,Body-opensea,0.671363318,0.497830181,0.021758933
FHOD1,Body-island,0.800135187,0.874497775,0.021823757
C11orf21,Body-opensea,0.635461941,0.565228604,0.021826902
,IGR-shore,0.584107822,0.527056385,0.021826902
EYA4,Body-opensea,0.846632809,0.784055439,0.021826902
ATF6B,TSS1500-shore,0.113450837,0.21742047,0.021826902
JAKMIP1,Body-opensea,0.278784188,0.411299257,0.021897996
IKZF4,1stExon-opensea,0.394166297,0.562102348,0.021897996
SLC6A18,Body-island,0.622617091,0.709318717,0.021897996
ADARB2,Body-opensea,0.814182348,0.692984668,0.021897996
C7orf20,Body-shelf,0.728250193,0.772193794,0.021897996
AMOTL1,Body-shore,0.845748928,0.684457453,0.021897996
MICAL2,5'UTR-opensea,0.807055046,0.866509649,0.021897996
TNXB,Body-opensea,0.247010358,0.346084645,0.021897996
LOC401127,Body-shore,0.912041908,0.834553212,0.021897996
ABCG4,3'UTR-opensea,0.385609536,0.306866055,0.021897996
SLC16A12,5'UTR-island,0.654138738,0.767529992,0.021967725
CBFA2T3,Body-shelf,0.645776986,0.533360213,0.021967725
TMEM61,1stExon-island,0.23890267,0.288634753,0.021969716
,IGR-opensea,0.575047924,0.496553051,0.022000597
WWOX,Body-opensea,0.686998384,0.748068335,0.022000597
,IGR-opensea,0.777436147,0.68308981,0.022000597
11-Mar,TSS200-island,0.596671398,0.809561929,0.022000597
EBF3,Body-shore,0.702569669,0.635220844,0.022000597
DHRS9,Body-opensea,0.606143226,0.453169381,0.022000597
,IGR-opensea,0.502067523,0.347954695,0.022000597
FOXC1,3'UTR-island,0.649937666,0.55577148,0.022000597
PRDM2,Body-island,0.079367426,0.025981813,0.022000597
TRIM65,Body-shore,0.503701341,0.589843864,0.022000597
,IGR-opensea,0.070825566,0.12730718,0.022000597
GALNS,Body-shore,0.881801416,0.926355335,0.022000597
PCDHGA4,Body-island,0.664331294,0.731712471,0.022000597
SMOC2,Body-opensea,0.161040341,0.252153488,0.022013491
HTR1B,1stExon-island,0.604880199,0.531055319,0.022013491
EEFSEC,Body-opensea,0.883604115,0.932564318,0.022013491
DPP10,3'UTR-opensea,0.32899587,0.167050803,0.022049498
,IGR-opensea,0.160479221,0.061242305,0.022049498
BHMT,TSS200-opensea,0.942732944,0.882402686,0.022049498
VEGFC,Body-opensea,0.190531958,0.10090842,0.022049498
ADARB2,Body-opensea,0.51385193,0.39274904,0.022049498
,IGR-shelf,0.777795303,0.695003994,0.02209799
,IGR-shore,0.469738569,0.591990525,0.022156353
CYP1A1,TSS1500-island,0.269771287,0.348444746,0.022156353
,IGR-shelf,0.664988894,0.717906569,0.022171044
CLEC2L,TSS1500-shore,0.161295788,0.240558049,0.022171044
,IGR-island,0.837310755,0.726998395,0.022171044
,IGR-opensea,0.753789592,0.685521995,0.022171044
,IGR-island,0.319488492,0.374294305,0.022171044
C10orf114,3'UTR-island,0.080466688,0.144222333,0.022186374
VNN1,3'UTR-opensea,0.48096277,0.559218046,0.022228959
,IGR-island,0.85228947,0.925813354,0.022228959
SNORD115-19,TSS200-opensea,0.434841063,0.349085012,0.022228959
FHOD3,1stExon-island,0.059327469,0.002466418,0.022228959
C6orf58,Body-opensea,0.138807693,0.058607724,0.022228959
C3AR1,1stExon-opensea,0.086233755,0.033947959,0.022228959
,IGR-shore,0.498704191,0.659548231,0.022228959
,IGR-island,0.799294484,0.919262377,0.022228959
RADIL,Body-shelf,0.842658171,0.782207021,0.022228959
FHOD3,Body-shore,0.545175058,0.478479488,0.022258683
,IGR-shelf,0.435284279,0.548168337,0.022271537
,IGR-shelf,0.79682006,0.739309338,0.022271537
NAV2,5'UTR-island,0.099191511,0.217506656,0.022271537
FGF5,Body-shore,0.231839865,0.36549813,0.022271537
,IGR-island,0.7260679,0.613582961,0.02227769
CYBA,TSS200-island,0.810961217,0.900128069,0.02227769
,IGR-opensea,0.147445201,0.263538013,0.02230447
,IGR-shore,0.424268868,0.183028921,0.022339662
,IGR-island,0.54537012,0.658059438,0.022340779
DMRTA2,Body-island,0.12813748,0.289649911,0.02239113
,IGR-opensea,0.172261082,0.307585883,0.022410031
GPR1,1stExon-opensea,0.18567155,0.276527496,0.022410031
GPR124,Body-island,0.540647511,0.655439324,0.022441789
BAD,Body-island,0.083094254,0.162821588,0.022441789
,IGR-shelf,0.528396023,0.290709232,0.022441789
TREM2,TSS1500-opensea,0.649044097,0.53935749,0.022441789
UBE2N,Body-opensea,0.304621701,0.147436375,0.022441789
STRA6,5'UTR-opensea,0.562123046,0.639911196,0.022441789
,IGR-shelf,0.884897508,0.788130074,0.022441789
CCDC91,TSS1500-opensea,0.809524053,0.875891604,0.022441789
H19,Body-shore,0.715753477,0.579265628,0.022441789
TESC,TSS1500-shore,0.229975957,0.326947017,0.022441789
SNORD115-15,Body-opensea,0.725668318,0.656311111,0.022441789
TFDP1,Body-shore,0.728541636,0.78257906,0.022441789
,IGR-opensea,0.773147762,0.670730282,0.022441789
GNG7,5'UTR-island,0.478542647,0.56053818,0.022441789
,IGR-opensea,0.829062054,0.648293971,0.022441789
,IGR-opensea,0.225392985,0.105814671,0.022441789
ZFAND3,Body-opensea,0.567435832,0.466078476,0.022441789
C20orf70,TSS200-opensea,0.254317915,0.351544783,0.022441789
BSN,Body-island,0.695443215,0.61133359,0.022441789
,IGR-opensea,0.674063219,0.481876954,0.022456599
PHACTR1,Body-shelf,0.415642866,0.321611573,0.022456599
LRRN2,TSS1500-shore,0.645532554,0.5370207,0.022456599
ICMT,TSS1500-shore,0.70767232,0.766948528,0.022456599
KCNQ4,1stExon-island,0.603679676,0.766569735,0.022456599
,IGR-opensea,0.526480979,0.281382453,0.022456599
PPP2R2A,Body-opensea,0.843622913,0.901679358,0.022456599
C10orf53,TSS1500-shore,0.840454121,0.903158533,0.022456599
KCNT1,Body-island,0.511756614,0.437828124,0.022456599
CPT1B,TSS200-shore,0.699876579,0.759850066,0.022456599
KCP,Body-island,0.501930152,0.669442417,0.022456599
PPM1F,Body-island,0.45488056,0.515720019,0.02251936
,IGR-shelf,0.912680394,0.80043549,0.02251936
,IGR-opensea,0.264454688,0.169851075,0.02251936
IL1F6,Body-opensea,0.645789305,0.480091305,0.022543114
C5orf20,TSS200-opensea,0.61487143,0.532600955,0.022543114
HLA-DQB2,Body-shore,0.637924312,0.570019239,0.022543114
,IGR-opensea,0.115119422,0.044439597,0.022543114
,IGR-opensea,0.110563887,0.052598263,0.022543114
,IGR-opensea,0.131456925,0.05629809,0.022543114
LOC153328,Body-island,0.898192637,0.803396689,0.022550792
GALNT9,Body-shore,0.46838227,0.366892324,0.022550792
,IGR-opensea,0.837744659,0.89826248,0.022550792
PRKCZ,Body-opensea,0.400727176,0.301757223,0.022550792
,IGR-opensea,0.740264699,0.648607482,0.022550792
BCL9L,Body-opensea,0.585804081,0.648084039,0.022550792
KCNS2,3'UTR-shelf,0.723823418,0.573617914,0.022550792
HEATR2,Body-shelf,0.864518477,0.916709479,0.022550792
PIPSL,TSS1500-opensea,0.84867699,0.676506327,0.022550792
,IGR-shore,0.399895092,0.525671562,0.022550792
NAA30,5'UTR-island,0.058640141,0.00973792,0.022550792
KCNIP2,Body-shore,0.492865063,0.446208989,0.022550792
GALNTL6,Body-opensea,0.140659329,0.056480908,0.022550792
,IGR-shore,0.634250579,0.490997883,0.022550792
LYN,Body-opensea,0.661432675,0.740105224,0.022563594
,IGR-opensea,0.781813434,0.706834118,0.022563594
,IGR-opensea,0.881078321,0.79665566,0.022563594
GPR98,TSS1500-shore,0.874577216,0.782737463,0.022563594
,IGR-opensea,0.539604848,0.699561549,0.022563594
,IGR-opensea,0.192041829,0.292549219,0.022563594
PRRT1,3'UTR-island,0.787903883,0.853739308,0.022563594
,IGR-opensea,0.171507898,0.232242015,0.022563594
,IGR-opensea,0.195439541,0.26540569,0.022563594
AUTS2,Body-shelf,0.640912667,0.717148677,0.022563594
EFCAB4B,TSS200-island,0.437497454,0.612034402,0.022563594
CFTR,Body-opensea,0.262236754,0.206522317,0.022563594
EFCAB4B,TSS200-island,0.524214417,0.601069909,0.022563594
